,true_runoff,runoff_clim,trueTP,climTP_lt1,climTP_lt1_Q25,climTP_lt1_Q75,split,climTP_lt2,climTP_lt2_Q25,climTP_lt2_Q75,climTP_lt3,climTP_lt3_Q25,climTP_lt3_Q75,climTP_lt4,climTP_lt4_Q25,climTP_lt4_Q75,climTP_lt5,climTP_lt5_Q25,climTP_lt5_Q75
2014-09-29,12.530333333333335,12.31204166666667,11.605571053044121,14.324934806983311,12.08850913546967,16.989693866638344,0,13.891567462342492,10.65360139545946,17.46093474565278,9.65829289687649,4.5299094473036075,14.361186425342812,9.843158964733604,4.366871017319966,14.53261940406609,10.772505969317281,5.739778803621567,14.809085086397754
2014-09-30,12.543666666666667,12.474229166666667,11.090350647509839,13.937926229567303,11.388100941138944,16.607023983197404,0,13.74500777679184,10.1095139203364,17.29759784123186,10.256812945357039,4.877927649191223,14.657733319523274,10.161269775320585,4.265499925222182,14.600408623471814,10.999335450007047,5.441823324586615,14.780828690550075
2014-10-01,12.556999999999999,12.6394375,11.234722277229114,13.39853835996482,10.762253512852382,15.642479159548962,0,13.697239045817625,9.91560043534427,16.749590386732397,10.056883581796619,4.213448307958778,14.342270817532182,10.000116654886108,3.6269268123540215,14.350538682667253,10.823587849139392,4.828625858025989,14.691089791924611
2014-10-02,12.580333333333332,12.840520833333331,10.276902764935688,12.100821022043021,9.800335786261321,13.901179751094611,0,13.089034058275168,9.458868852850369,15.912375944996725,9.001269555144518,2.927444739650049,13.515826590945943,8.975499442801057,2.3650028657913005,13.558979849498188,9.914487309246427,3.6473868706637305,14.194232767746124
2014-10-03,12.532333333333332,13.175541666666668,9.644473369431543,11.474338702278573,9.04224629057948,12.474079794515047,0,12.961323272851882,9.04038694163458,15.152380239492839,9.203049918536058,2.924724721796718,12.81677526639626,9.017561273190756,2.2341460118745147,12.80315797510615,9.921915946961898,3.5601596202362273,13.29682478844396
2014-10-04,12.488000000000001,13.401750000000002,9.644703463798676,11.257257736432546,8.711853806482061,12.031420255596942,0,12.927317015301107,8.89120840555339,15.024576118591817,9.180162706855738,2.7263513371914847,12.763567863613165,8.852144669091011,1.8259036162464,12.608075316935409,9.81036979599175,3.1202593556604334,13.339416537572358
2014-10-05,12.353333333333332,13.675791666666667,9.739593125935848,11.335364763155793,8.504569918456296,13.412639908547948,0,12.938748711267191,8.699375721703742,16.487364832604328,9.768071363385982,3.4810871131492362,14.713064654942265,9.131466092927528,2.0030897450459584,14.52011540279419,10.010724296637486,3.2806899946090127,15.077406221513911
2014-10-06,12.45,13.844604166666665,10.003068443395511,10.494871745023826,7.525071831224476,12.56062745189112,0,12.092515693595754,7.77507152486983,15.662003028373956,9.904148691372752,4.034571343546071,14.389499843253493,8.789864339978568,1.7595175144623987,14.05098100451535,9.576293619383842,3.007396756149806,14.226558407452153
2014-10-07,12.587,13.995645833333333,10.006418490403206,9.923486095506973,7.133716111988795,11.704287890804393,0,11.603949333084266,7.771919038869703,14.57444149392048,9.708462116297005,4.452789395925462,13.47420700502317,8.381779802841205,1.9025638859125884,12.963907742711026,9.023768079354475,3.048479626126859,13.149716708112765
2014-10-08,12.723666666666668,14.091520833333332,9.841763707505397,9.416552575121301,6.732331965153481,10.516224053929522,0,11.133297512301608,7.088853185365849,13.352253259305972,9.426124166056757,3.8366256947364583,12.579829750637769,7.867667298169573,1.026771817603187,11.639821046732783,8.420459248524057,2.1006997031627925,11.80114557918288
2014-10-09,12.850666666666667,14.095041666666667,9.295954881845956,8.734849642618592,6.231167051536726,10.004106022325953,0,10.6100998854539,6.541757517094204,13.142741751396901,8.842951813947485,3.31581623854267,12.267370840749443,7.090913188251562,0.358100497842603,11.16954786049783,7.662351207403358,1.3229688449618813,11.516961471366368
2014-10-10,13.031,14.149145833333337,8.810085372577598,8.658100541597797,6.277921235373238,10.230435278265656,0,10.535753940819783,6.694191901368919,13.358795498863023,8.81509938662883,3.320261763782586,12.978397845590832,6.888425886053485,0.10532433807647479,11.849391000474727,7.385713291187333,0.9693177127457346,12.105925860984199
2014-10-11,13.137666666666666,14.345520833333333,8.221923820840946,8.215222701884839,6.249076363451268,9.41265898693467,0,9.988943386376555,6.665923757247064,12.294802935957915,8.624815155112504,4.006916952614787,12.16642370992076,6.573682043850342,0.5227239637387164,11.002843478671895,7.029709394950352,1.3422077086593838,11.25400946363069
2014-10-12,13.166666666666666,14.4634375,7.514382333564166,7.189285617213631,5.622021662099174,8.274627920058725,0,9.704598069436955,6.753012760387046,11.980373554149546,7.884049330016397,3.4978506553521633,11.171188050709294,5.758663299202755,-0.23011851877875245,9.960108212557543,6.248753704019688,0.46024969254025905,10.361463244408734
2014-10-13,14.515666666666668,14.647083333333335,7.877775393488902,6.531124617446908,4.922175459962913,7.590841674393328,0,9.689962615540985,6.703563213510897,11.903039826769275,7.440751055702103,2.946228384216699,10.790718976997073,5.411387206204271,-0.6392253896589999,9.535806347357038,5.97495265303745,0.0907305315682585,9.934531136318723
2014-10-14,15.889666666666669,14.542791666666666,8.997989346589451,5.9640970112331555,4.274776287635259,7.752657110388057,0,9.16391087702236,5.727561637743824,12.495879352331519,6.621678876191769,1.599362251068257,11.25571055904106,4.696035944018128,-1.7341554518725069,10.415299226749081,5.320047073068309,-1.2393143148298478,10.947281888581392
2014-10-15,16.736,13.758395833333333,8.710966703302,5.136470875830115,3.6318723269610445,7.1650885757736695,0,8.296708014961546,5.036776615079891,11.869169311053538,5.509959217919716,0.5185189776410226,10.465447859083396,3.813484666021772,-2.3028444182182355,9.651440745303242,4.434284466750176,-1.9359043552818136,10.408880437077142
2014-10-16,17.253666666666668,13.173041666666666,8.29891573889101,5.133215119821935,3.4229574527899835,7.151492633030687,0,8.106431286050006,4.43633573511773,11.60139738421185,4.994201091802667,-0.18993080969616472,9.709900951878302,3.5050515650014233,-2.6027768444107515,8.93209240859187,4.068691194187432,-2.420553185690352,9.896898486287506
2014-10-17,17.480333333333338,12.7004375,7.805848260040673,4.861039525114396,3.3203949033936304,6.675756327400531,0,7.563060310462587,4.348055224269663,11.122231505587392,4.265411834443928,-0.34201343873637313,8.92510456482956,2.7329207782743197,-2.8367816652710545,8.287951570285383,3.2642022978512166,-2.8498964745091584,9.388275577740272
2014-10-18,16.883666666666667,12.368562500000001,6.753457556569439,4.184881841708881,2.745471502319326,5.842509565828463,0,6.468915894492028,3.424357091832423,9.885976159636979,3.996676797630995,-0.18110547082889283,8.537956949588283,2.1552030323516256,-3.2079533891672973,7.765678784510511,2.5810589274010844,-3.261570790916892,8.840212018176635
2014-10-19,16.30366666666667,12.1165,5.865320158043964,3.5372130502396786,2.105322079992998,5.228713489785662,0,5.6536803594247935,2.6111991727816672,9.050408508151605,4.377709257849425,0.4089577889501115,8.614313025739705,1.9998028841897657,-3.361951272956265,7.48372271967799,2.330367951568739,-3.3245693803188097,8.332770833394797
2014-10-20,16.003666666666668,11.937166666666666,6.342970413394516,4.022917768642655,2.4283567706115505,5.980336132708098,0,5.905109958577901,2.601407620790745,9.784100992031457,4.610197584362744,0.2700435884230856,9.61097409234409,2.1128176248236166,-3.6674612277917724,8.497934745575241,2.9254463797059174,-3.4182583489031018,10.092022012093064
2014-10-21,15.840333333333335,11.812604166666667,6.122544864670136,3.9711667597230225,2.1962147669575884,5.831777971560658,0,5.664433933253335,2.062851016642309,9.316140274859267,4.470826632951981,-0.18950788313170008,9.218266492897202,1.8853525909673046,-4.222492031182497,8.02072181304458,2.85900244120079,-3.9879244857242,9.90682945954931
2014-10-22,15.743666666666666,11.741333333333332,5.709802418260438,3.474559086964657,1.8086099075580826,5.354024698372349,0,5.23580505494931,1.8388581706859384,8.952204421898811,4.7691984065785675,0.2480181339597074,9.47532143612234,1.7092127206064447,-4.412864603385469,8.079051756483452,2.657123017799144,-4.2713912549807205,10.016587521458014
2014-10-23,15.630333333333335,11.706375000000001,5.788603476309683,3.360388638943334,1.7646109996362576,5.443482504282894,0,5.047039230159873,1.784281343796593,8.903400025412166,4.655042047276661,0.36241590189666795,9.524971837226575,1.551736124105073,-4.349150315827039,8.00065571425754,2.360603808325383,-4.403259760892787,9.91154054796703
2014-10-24,15.509333333333332,11.681625000000002,5.82856525461794,3.4227450861705577,1.7983401423344318,5.576720706704947,0,4.949486394422022,1.7836110821253541,8.363947762153266,4.6492119067233055,0.7486160079971746,8.959352204893698,1.13345750097562,-4.476018468990986,7.057301798815056,2.11095330231268,-4.46297607298246,9.51351407985857
2014-10-25,15.416,11.486875000000001,6.027133564240248,3.7017301996075993,2.2830143054614176,5.705213487148219,0,5.322115345170442,2.5635550768173765,8.135841114929072,4.866776321447677,1.347891160303373,8.623851374391066,1.0554616539672743,-4.145819173634134,6.282277030581062,1.971101208857199,-4.284057038871524,8.833856513436675
2014-10-26,15.205333333333332,11.220916666666668,5.810540596809943,3.3756980786013635,2.0056458334843654,4.42997965719408,0,5.5774384435989965,2.898267182636502,7.789150704343399,4.807528952326837,1.4939172223050932,8.106094666365316,0.8172271940853193,-4.174356651506454,5.37805342712659,1.6436688534240567,-4.336053928031998,7.986505372706146
2014-10-27,15.077,11.083104166666667,5.399745164350609,2.8659462494606736,1.291603145584439,4.128027326425327,0,5.128561194209299,2.2130546545497367,7.735628968337226,4.974554822425246,1.3669132529465173,8.548547490740068,1.0177564320535915,-4.316768032730906,5.97660604774442,1.3068179177219363,-5.085612288059558,7.6672262720402475
2014-10-28,15.040333333333335,11.078875,5.440346448167487,3.09777722743625,1.0231744029280776,5.255534126217944,0,5.379865524609878,1.8350747409705832,9.227111238884943,5.4477975308826725,1.1783615455672845,9.99803191775533,1.234689819370601,-4.929516662120996,7.321878694722223,1.219147509828634,-5.906537271457225,8.348789086041839
2014-10-29,14.974666666666668,11.345770833333336,5.634508259515549,3.3549057704369716,1.2735774546271763,6.017605870816755,0,5.621963274966088,2.0072425047566824,10.19773763698805,5.661080959456108,1.3828512228697107,10.918188627151032,1.1867985902437717,-5.169652741835211,8.178500815122728,1.3857032173124395,-5.965594658080306,9.586086660242822
2014-10-30,14.825666666666667,11.760229166666667,5.58008189248492,3.889658040288719,1.435701041305844,5.735821634658885,0,6.0482969122253785,1.8233774579114197,9.763728758438715,6.2362745498220065,1.3741266991334875,10.446752540445972,2.035768838190407,-4.998755017805049,7.835362636615814,1.4986725219556156,-6.733124617132692,8.272453575737142
2014-10-31,14.657000000000002,11.970687499999999,5.392462060237412,4.6087416296377075,2.2541909807146716,6.413109699370427,0,6.381818586592985,2.3279433580500672,9.920264197207084,6.753322098268912,2.152420968801515,10.585998945123814,2.269497984480239,-4.850974651379552,7.8786800996454875,1.8336034032002964,-6.611213841064238,8.614670824689014
2014-11-01,14.492666666666668,12.608229166666664,6.235683569695384,6.03261668375454,2.9836092106483036,7.245663131870543,0,7.673545441923487,3.1094695192330875,10.490919679145238,8.20258089536102,3.056766488747101,11.33584053864644,3.3016239638671045,-4.8967646327798136,8.398366248702276,3.0440843325108595,-6.59489625306535,9.86517896797367
2014-11-02,14.343,12.752125,6.407138230139855,6.416604101129888,3.2117941172194655,7.403416062235619,0,8.073090516998358,3.2896397639739234,9.861284371447042,8.739533398372844,3.4236937739631585,10.890502943720218,4.040212862128119,-4.314442789333373,7.9365190431053225,3.3114892760997527,-6.314282208531665,8.556903174789186
2014-11-03,14.278666666666664,12.8946875,6.554889823351267,6.668264772242214,3.1792885252507155,7.920145023575653,0,8.235022699117668,3.130604950768898,10.218276796009867,8.846741999076182,3.2088374572644796,11.424670953021618,4.008386426607752,-4.7016754067883575,8.419730442489032,2.8102922875942546,-7.125659663033861,8.628430557551344
2014-11-04,14.890333333333334,13.317312500000002,8.747277706591287,7.8489153740388975,4.2301575265312135,9.42797987227387,0,9.44186588803034,3.990993291600695,12.18632621306026,10.059726267704814,4.122641347945693,13.445225153958045,5.764569088529944,-2.746942421800348,10.759367935026914,3.2856533398003407,-6.750842214891399,10.153051567747
2014-11-05,17.590333333333334,14.492083333333333,17.17554515332785,10.034238790483723,5.569038607110107,12.000868155759932,0,11.09582348645541,4.677260572199312,14.0588277268162,11.83725065071772,4.912863944201964,15.47000034909432,8.63884818379395,-0.305954368257499,13.474216351728412,4.238387759543571,-6.411623515257933,11.679448851919762
2014-11-06,18.947,17.352125,19.0560070392468,12.365667688391525,6.229256567439725,17.906329864378456,0,13.018561426025082,5.037013827031011,19.47170763438684,13.79313251248849,5.5037117114109915,20.55373597772457,10.846133220706243,0.5027591405331187,18.96771835274432,5.540743247097161,-6.435633867699661,16.27754137614699
2014-11-07,19.633666666666667,18.7966875,19.36649954436432,13.744588745005682,6.818242158095973,18.583348742232516,0,14.15338820164266,5.471613934018171,19.89732410166589,14.844332046159847,5.677215305976359,20.960742233349595,12.135695555217026,0.7389807078321091,19.83788213141227,6.281838565177312,-6.685936187022058,16.11879373121278
2014-11-08,20.000333333333334,19.615770833333332,19.680941233325193,14.516422224588922,7.503993356256922,19.038777924179875,0,14.818578015328844,6.024577876260025,20.32958407478911,15.445397252261248,6.195438025914868,21.21270395745974,12.688240118935258,1.2391350486135444,20.024782943578902,6.561464853497519,-6.300684890921602,15.974220580600326
2014-11-09,20.270333333333333,20.23783333333333,20.162355126082716,15.045081254171821,7.712120266186112,19.63197418682573,0,15.56247150186833,6.525709099436098,21.213957528746207,15.985239892617043,6.54911282766933,21.9180333809098,13.361421095972467,1.3630089990448369,21.174520937959795,6.691662610569715,-6.790945838534046,16.81780757663352
2014-11-10,21.380333333333336,20.57754166666667,22.707345646793733,15.967115637754866,8.43639610595288,21.219892110110276,0,16.44489013837544,7.570983968260688,22.54357499742786,16.9112077079971,7.607744296819838,23.220141022639314,14.502582182137889,2.9041507135364952,22.66636999031041,7.009295747269045,-6.2924208399157635,17.919224399955336
2014-11-11,25.543666666666663,21.0979375,25.6002509904787,17.62101790773689,10.146291370551785,23.769820743830632,0,17.824852134608793,9.299841378637561,24.724594602359122,18.18191589683915,9.335384316288817,25.241336606380987,15.342417602022028,3.9275199445737137,24.218292354022285,7.31208656042244,-5.876694623788165,18.737558525903594
2014-11-12,33.72366666666667,21.862562500000003,30.637492294979367,18.97784448913032,10.917593776410689,26.704446887326608,0,18.62669997562653,9.440931961529104,27.281678806425504,19.041001348524862,9.469808201678454,27.66263881420008,16.057968274147683,3.8109020216771228,26.859899817910296,8.280638587073256,-5.80407852119016,21.44594917995136
2014-11-13,36.586999999999996,22.259104166666667,30.217818925078987,19.89849979700382,11.709660284381515,28.000911458818383,0,18.825710071201254,9.359674416172885,28.188172232645442,19.431790099429776,9.486131726591463,28.987116645554007,16.311600103655675,3.590487028864814,28.122275234170907,9.0867592789078,-5.5310468277113465,25.034359821500548
2014-11-14,38.17033333333333,22.530062500000003,30.515681184180632,20.123900746303676,11.639383288225567,28.159714004720765,0,18.814267295374542,9.06503924189855,28.15025772671292,19.5146703771462,9.24084874194019,28.922955659744574,16.16690464833119,2.931888746652259,27.749157743612322,9.494498165445382,-5.338657358244674,24.932473180828286
2014-11-15,43.24033333333333,22.961166666666664,32.92978091109533,19.97291352002559,10.834272558473119,30.20383998333442,0,18.871262384335168,8.336425548220637,30.48268743319627,19.747816915342625,8.441118645121874,31.545053841125075,16.256367739014507,2.405499471989227,30.237422897514616,10.385362872881561,-4.807894704148801,27.637138278129385
2014-11-16,48.107,23.468562499999997,36.536118136249755,20.316401287531946,10.461281975280361,31.21034111145716,0,19.411765088764884,8.138128940738484,31.571694778159515,20.243603003703853,8.341210640299112,32.65811581119446,16.596767281212113,2.0398835371646626,31.146378743196102,11.406213476033933,-4.511682283927335,29.447412344306514
2014-11-17,51.317,23.845458333333333,38.29561619133943,21.24480294288564,10.857674873473744,32.383599453976,0,20.71329171372415,9.05828519191214,33.07225881943908,21.405722312360535,9.1425158683821,34.021772349902164,18.364094506589083,3.7626278372677966,33.107273084328554,12.238364972131434,-3.911132253244439,30.457395661687677
2014-11-18,53.957,24.162770833333333,40.99944220498293,21.93151511656996,11.951411049746694,32.88728788279294,0,21.64456172555403,10.476325119781615,33.75742066325333,22.298515610604355,10.443371873103738,34.74862444895962,20.08588396730808,6.28160087827767,34.22516525782912,12.010484207132126,-3.6622606331152383,29.493552271251843
2014-11-19,55.797000000000004,24.455437500000002,39.790259754287916,21.738018939464553,12.06969045224065,32.16124536069568,0,21.634189941898164,10.753635983812822,33.26915587852356,22.116759598021854,10.593805392926622,34.084323448372935,19.337885758205683,5.800335055460099,33.20439318831602,11.007170952676319,-4.206170633616793,28.417235818407
2014-11-20,57.24366666666666,24.724958333333333,39.46378392108705,21.23417071581415,11.545109692696391,31.619573095181636,0,21.300570597464656,10.34991167969897,32.903052335225524,21.807841445061857,10.255614059939488,33.74469550901816,19.078763630972205,5.543664635415437,32.85992519553132,10.695400625227006,-4.271506202272477,28.0270544265094
2014-11-21,58.527,25.01154166666667,40.40577931302863,21.933165033253278,11.536179916659199,33.27287251524297,0,21.84015864056549,10.307949803871466,34.3639430140266,22.471602134480587,10.23551216235791,35.567274322372754,20.869149736620024,6.510468398992874,35.63819714240792,10.940949438856755,-5.002371249556237,29.72763347129205
2014-11-22,59.51033333333333,25.232958333333336,40.66896088002571,22.247759788103657,11.497470541108182,33.34051758522216,0,22.06555420208912,10.251347056781226,34.4584310487903,22.732899906114532,10.19502876297986,35.77511182352938,21.45645517404121,6.920640842713299,36.09413708171725,11.280364162283417,-5.0189679080013185,29.76527857237689
2014-11-23,60.318,25.43235416666667,40.40580482492516,22.29934454802882,11.117856926214406,33.426259096903145,0,22.195581903490485,9.891142322141206,34.619269059639166,22.851998366629594,9.806440611600582,35.7723379265625,21.755500768802186,7.0197724180717795,36.204956953636255,11.583678974457136,-4.7434225051659205,29.769895050956173
2014-11-24,61.17133333333333,25.8886875,40.19084064999909,22.54344763215326,11.257945814643723,32.846808553065365,0,22.490176201178627,10.206143118244075,34.0563970609435,23.24612342693027,10.31187862481607,35.1011625330986,22.06453146015046,7.283538660217136,35.50288331370448,11.936064119154585,-4.4010583021172,28.597423362229172
2014-11-25,62.19866666666667,26.742979166666665,40.21913222859558,23.130220719494275,11.497254231126806,33.403927149378426,0,22.95817745454467,10.332423427347486,33.946597990231766,23.946591215068665,10.640555111579658,35.70514044995599,22.419479816935254,7.381741247032034,36.04262808751826,12.554031613574626,-3.7462013758167068,29.45847753584092
2014-11-26,63.177,27.944312500000006,42.129408279198586,24.85552706219531,11.917305047337308,37.22021871317533,0,24.452972165004756,10.3859779273179,37.647575461870495,25.73611571834335,10.827826610891508,39.84890904617825,25.07703687632628,8.40839975688876,40.876009740108614,14.857225547399594,-3.536822795448945,34.68459640468695
2014-11-27,64.16933333333334,28.358375,42.940533700900176,24.86129702521816,12.128395772722872,38.22811635566359,0,24.430127620625253,10.178303109142032,39.06838375262893,25.829113265784404,10.604859353868694,41.57881874779453,25.475120290111093,8.483402575007704,42.55521042244982,15.28540652436373,-3.486284473574326,36.61089945279355
2014-11-28,65.55166666666666,28.374604166666668,42.84238275171778,24.75532690375118,12.23044999106829,37.4189343470465,0,24.327138892898766,10.469309859505515,38.32400262322334,25.70358366751711,10.840180615739563,40.89166227616028,25.306036608926963,8.700615150712999,41.84318092727804,15.165417057183264,-3.199667282372399,35.944787015307824
2014-11-29,67.994,28.3906875,44.35274713659935,23.551545964099738,11.696508887287743,35.95648521191753,0,23.401201215877574,9.991030565468563,36.99435551082121,24.72487083934263,10.15912576404116,39.602704656506845,24.397680300869663,8.126364543984177,40.45397594670825,15.344910315329695,-2.8609365176650208,35.241062186928716
2014-11-30,70.41933333333333,28.604062499999998,44.92751287084802,24.026891592101407,11.807610283470762,35.55741738474733,0,24.347623091368256,10.738456286836703,37.00728621539187,25.494460685692502,10.77788954314783,39.37875277342478,25.58628402667762,9.223289158422658,40.32810081396802,15.653476199193086,-2.947370314127692,34.0207909886942
2014-12-01,75.70033333333332,28.459395833333335,47.51521497762643,24.092822264736082,12.395497382864733,34.45933076416322,0,24.64695140888934,11.26230150783262,35.81213246196113,25.791202545307495,11.305666844170077,38.17798063533451,26.52905839792687,10.328220814669853,39.91192568470461,15.377644398330954,-3.631578901408133,32.48504021345084
2014-12-02,79.55466666666666,28.553229166666668,49.30175307169834,24.151619452704118,12.918512775676184,34.73025207259039,0,24.775149097417945,11.88409122978175,35.97364753436785,26.016316416043253,11.90501845731858,37.88638662841713,27.127002316009275,11.275452897335615,40.08917783855895,15.801314461548023,-2.929058147305458,32.172158340576665
2014-12-03,82.33333333333333,28.56075,49.99007942436244,24.587708565759087,13.415414522250895,35.379385697709715,0,25.22621542458375,12.20524578261879,36.7932968781487,26.464455706797523,12.151795336705483,38.66355320499701,27.750841468802538,11.667556986150156,41.2582035603733,16.2536238644948,-2.659114429708339,33.381771325270776
2014-12-04,84.01333333333334,28.160333333333337,48.69550844623093,24.338199942092857,13.793280304964274,35.12738027257558,0,24.493966760603392,12.14227426040235,36.09769292870293,25.789773618229848,11.900952953691283,38.51808810625312,26.814415882134007,11.339235565478216,40.9151965732739,16.599734533932008,-1.1130816093190319,33.380054381842086
2014-12-05,82.99333333333333,27.0949375,39.56542538102929,26.532189520269757,16.617549834526155,36.307691058994976,0,24.145002233485503,11.694284986993983,35.10427751633278,24.996919343968177,10.914919022339413,36.955265741362474,25.764885031579453,10.250962093689344,39.10634463159393,17.42187567260139,0.07519294251424213,33.12438421072922
2014-12-06,83.18,24.32329166666667,38.55587196890193,25.56490595013568,17.322617333542535,32.411712886536804,0,23.309317834744775,11.778443308711882,32.30589743356329,23.785153586414065,10.725052684227434,33.66408728098328,24.56310540082017,10.444327133381007,35.44054317718597,16.610632641091144,0.4846353142151081,30.18408180483111
2014-12-07,83.83333333333333,22.9604375,39.10355143938824,25.041944312799792,17.28077607076296,32.98446624621588,0,23.189648967285983,11.882181947439863,32.99234254414293,23.436842839073414,10.684201466781579,34.06022472471112,24.23323117729143,10.167012111082109,35.940937026141654,16.304911465525596,0.07916208476325082,31.419778176331533
2014-12-08,84.62333333333335,22.870088888888883,39.557914186548516,25.28355204481587,17.45459078889497,33.34131461755332,0,23.558612453894995,12.147196856202676,33.34465285347024,23.699482709270182,10.763782587212173,34.40656891896549,24.67080806013739,10.240784561904624,36.49452047472739,16.352361773407615,-0.17095437142624093,31.463708431426223
2014-12-09,85.32333333333332,22.285044444444445,40.10280731500874,26.06183130377081,18.275006054204216,34.482174975323545,0,24.34070822634386,12.804519975584249,34.49638917113478,24.703176526106162,11.635888743990872,35.94157463628424,25.71436677336575,11.27610421093572,38.11712812067006,16.963746692219274,0.11460285627951095,32.59096083746365
2014-12-10,85.01333333333332,21.797555555555558,38.619026190303344,26.930109379979683,19.26161555186631,34.66565719247451,0,24.607757718588093,13.112613107184739,34.22760729977463,24.958082370662446,12.238215077756548,35.40164722766153,25.83154121925478,11.817369901421774,37.23665911505536,17.4337273419493,1.1543256799941801,31.974607605229032
2014-12-11,81.77333333333333,21.197466666666667,37.97318943390074,28.65972963310296,22.435795778028293,35.26227200389994,0,25.96086839535421,16.122776022826397,34.75318873931424,26.037961769912616,15.120235502399911,35.65642140781335,27.797302924348525,15.482517192398138,38.38026708884642,17.826373550831153,3.3218161575775795,31.173073291242275
2014-12-12,73.15,20.302422222222223,33.20073581326263,29.993283890107186,25.07854274977083,33.50099405655081,0,26.20903445785548,17.51661855403105,32.46949563904637,25.58930463570127,15.797577889629846,32.70677737169474,28.13909035522291,16.802193975525444,36.03628311206447,17.209439190108807,3.69740411312878,27.84224406997079
2014-12-13,69.71,19.810422222222222,32.00030679500833,29.990396271532397,24.727494398044065,32.610477309790284,0,26.70077045003427,17.724205372469473,32.07433779113206,25.195146951595447,15.126291077845439,31.812380019161804,27.82638052879942,15.902862202365096,35.53306261007881,16.56839576596684,2.5280456084352743,27.01476815509445
2014-12-14,67.92,19.4502,31.91376018067788,29.933526875630864,24.82122582006703,32.45538144409181,0,26.73971925828614,17.98485822595067,31.812640937525273,24.876012246049243,15.085538352284097,31.340096935249683,27.605089965264767,15.930693705441522,35.12687682390419,16.194050193453986,2.4363138592164724,25.868117756206715
2014-12-15,62.830000000000005,18.929133333333336,30.71870325259456,30.199237318666814,25.61826769744303,31.74448817539537,0,26.321575027742654,17.848578079583707,31.167150250583475,24.72576992957924,15.107047113904095,30.925916408047456,27.252040662873014,15.609627647248736,34.42436157916252,15.385714629222585,2.184035539366956,24.334760995594294
2014-12-16,58.25333333333334,18.746888888888886,29.851441980266404,31.729785403701065,27.438007930091928,36.261917656284936,0,26.865513237344256,18.199396497613026,35.19036581011659,25.430992571433727,15.646394106885303,34.95467859292485,27.575321285193077,16.1221193901015,38.304089916210195,15.569195237730412,2.3193461340502743,27.6850505023883
2014-12-17,55.266666666666666,18.59475555555555,30.183760395658886,32.591891709846806,28.5673152711877,34.91701005352811,0,27.653871088170842,19.18502984471349,33.595968722206166,26.519526847205718,17.024919139526677,33.67591406380751,28.282608763667273,17.21965882449188,36.579304271313745,16.86603000461396,4.2510178045403215,26.76640524860195
2014-12-18,52.82000000000001,18.439755555555557,29.95566033260285,33.476857294453815,29.512220512764557,36.150845341728726,0,28.110017172514286,19.861437137184616,34.33296639856742,27.187264966809117,17.98099441607539,34.52111203943931,28.864600956773096,18.11248050436641,37.309205515653176,18.47534440572898,6.359814395099624,28.410756020071066
2014-12-19,51.15333333333333,18.20791111111111,27.70423863416021,31.381589745955033,27.409909930694383,33.807989949438124,0,25.509029528493127,16.98106672111465,31.759452747385666,24.786577808027566,15.321401580432637,32.20095004084885,26.280775441220992,15.162882177478359,35.04761027621914,17.033118188873093,4.743501062993305,27.201199759831464
2014-12-20,49.903333333333336,17.98017777777778,27.168690290777388,30.816579472021658,27.093652301056178,33.307201123121274,0,24.80853257220823,16.49388029222193,31.15222415821762,24.249584373629357,14.964261026268606,31.688084491029567,25.623586023192086,14.687671375948291,34.43959263916578,16.77665805090344,4.7803655630737225,26.967190163376067
2014-12-21,48.769999999999996,17.719244444444445,27.03679231897297,30.358622449874456,26.183681155156094,32.951063869590755,0,24.650176690503546,15.899042180436421,31.11146691875862,23.952391679203323,14.36704541251461,31.438127981184564,25.521836667150595,14.344562589169765,34.44441034605651,17.976780880350177,5.4813721171719205,28.40202467592961
2014-12-22,47.99,17.51488888888889,26.57498535350063,29.651624388082254,25.917531779364502,30.916155759640283,0,24.054396689915915,15.779417527546972,28.92978171326522,23.247828828900566,14.282896481872795,29.12259611135606,24.846523514067087,14.252478349505246,32.153802377473134,17.862069105291766,5.826105586978425,26.787824154534235
2014-12-23,47.376666666666665,17.306977777777778,26.643064014181647,29.381294758044646,25.509407854174356,31.349596004457883,0,23.64857162418129,14.933474752253723,29.414264597041523,22.92420528993746,13.511196681472622,29.703044848470647,24.29029543911348,13.42564921579859,32.017808199413125,18.1352781361364,6.035089822739488,27.47718132282765
2014-12-24,46.723333333333336,16.880066666666668,26.818676251365503,29.18397113158911,25.105065869618894,30.80082249471431,0,23.59436465045644,14.6354223869589,28.687661613021625,22.903871929118292,13.362782680438823,28.9293751763448,24.403563616183273,13.600861527499415,31.046256243633866,18.27250503874244,6.065206302823897,26.52311818949563
2014-12-25,45.93666666666666,16.020711111111112,26.720723282771438,28.57871372589482,24.81717712241416,30.710835157555223,0,23.145393698451976,14.442121740856027,28.72087964511713,22.32111197818626,13.094553986613576,28.29232568219522,24.429376330085656,13.849118885141724,31.401029480962123,17.747960906722493,6.060760243144575,26.62420242518694
2014-12-26,45.1,14.858088888888888,25.864402836824436,27.023480598906886,24.392568186024345,27.675243972201738,0,21.711693595897728,14.17689073564133,26.162888525490004,20.798513874872665,12.596504095966228,25.831022147883324,22.851414331917447,13.369015327199579,28.903839228125516,17.59380734699493,6.486947748482763,25.69199744571346
